experiment,functional_name,x_value,score
riemann_sweep,entropy_spread_minus_concentration,0.06,583.5340918096562
riemann_sweep,entropy_spread_minus_concentration,0.07,334.7957883582543
riemann_sweep,entropy_spread_minus_concentration,0.08000000000000002,207.38461348782553
riemann_sweep,entropy_spread_minus_concentration,0.08999999999999997,136.82135675189255
riemann_sweep,entropy_spread_minus_concentration,0.09999999999999998,95.14620969495974
riemann_sweep,entropy_spread_minus_concentration,0.10999999999999999,69.16980993292609
riemann_sweep,entropy_spread_minus_concentration,0.12,52.22009903567657
riemann_sweep,entropy_spread_minus_concentration,0.13,40.71747767891883
riemann_sweep,entropy_spread_minus_concentration,0.14,32.642483987674744
riemann_sweep,entropy_spread_minus_concentration,0.15000000000000002,26.805049344022013
riemann_sweep,entropy_spread_minus_concentration,0.15999999999999998,22.476461689254133
riemann_sweep,entropy_spread_minus_concentration,0.16999999999999998,19.19504281044986
riemann_sweep,entropy_spread_minus_concentration,0.18,16.659220893203678
riemann_sweep,entropy_spread_minus_concentration,0.19,14.666504737482107
riemann_sweep,entropy_spread_minus_concentration,0.2,13.077499366402309
riemann_sweep,spectral_entropy,-0.2,3.2180904207089345
riemann_sweep,spectral_entropy,-0.19,3.1668790688063684
riemann_sweep,spectral_entropy,-0.18000000000000002,3.111528058745289
riemann_sweep,spectral_entropy,-0.17,3.0514379631848114
riemann_sweep,spectral_entropy,-0.16,2.985868600134542
riemann_sweep,spectral_entropy,-0.15000000000000002,2.9138971313072126
riemann_sweep,spectral_entropy,-0.14,2.8343642631894816
riemann_sweep,spectral_entropy,-0.13,2.74580717564173
riemann_sweep,spectral_entropy,-0.12000000000000001,2.6463801393194375
riemann_sweep,spectral_entropy,-0.11000000000000001,2.5337695023742066
riemann_sweep,spectral_entropy,-0.1,2.405122020430843
riemann_sweep,spectral_entropy,-0.09000000000000001,2.2570297053796593
riemann_sweep,spectral_entropy,-0.08000000000000002,2.0856581512085177
riemann_sweep,spectral_entropy,-0.07,1.887176286469363
riemann_sweep,spectral_entropy,-0.06,1.6587412701816537
riemann_sweep,spectral_entropy,-0.05000000000000002,1.4003744608794562
riemann_sweep,spectral_entropy,-0.04000000000000001,1.1180157773292436
riemann_sweep,spectral_entropy,-0.03,0.8276510747303071
